id,title,location,experience,skills,company,salary,description,posted_date,type,url
040817501186,Business Analyst,Bengaluru,2-7 yrs,"Algorithms, Financial services, Machine learning, Biometrics...",US Technology International Pvt Ltd,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Business-Analyst-US-Technology-International-Pvt-Ltd-Bengaluru-2-to-7-years-040817501186?src=jobsearchDesk&sid=15382133416927&xp=29&px=64
040718501363,Java_Software Architect,Bengaluru,7-10 yrs,"Hibernate, UML, Unit testing, Regression testing, JPA, Machine learning...",Rexroth,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Java-Software-Architect-Rexroth-Bengaluru-7-to-10-years-040718501363?src=jobsearchDesk&sid=15382133416927&xp=30&px=64
040718500084,Associate Consultant- Analytics,"Gurgaon, Noida, Delhi",1-2 yrs,"Analytical, Analytics, Machine learning, Logistic regression, Python...",PC Solutions Pvt Ltd,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Associate-Consultant-Analytics-PC-Solutions-Pvt-Ltd-Gurgaon-Noida-Delhi-1-to-2-years-040718500084?src=jobsearchDesk&sid=15382133416927&xp=31&px=64
040717501451,Lead Data Scientist,Mumbai,15-18 yrs,"Oracle, MySQL, Python, SAS, Algorithms, Ruby, MATLAB, Data mining...",Vision2Value Services Pvt. Ltd.,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Lead-Data-Scientist-Vision2Value-Services-Pvt-Ltd-Mumbai-15-to-18-years-040717501451?src=jobsearchDesk&sid=15382133416927&xp=32&px=64
040618500804,Business Analyst,Mumbai,1-3 yrs,"Product marketing, SQL, Machine learning, Agile, data visualization, Senior...",ketto,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Business-Analyst-ketto-Mumbai-1-to-3-years-040618500804?src=jobsearchDesk&sid=15382133416927&xp=33&px=64
040618500013,Software Development Manager,Bengaluru,5-8 yrs,"SEO, Data structures, SEM, Social media, Computer science, Machine learning...",Amazon India Software Dev Centre Pvt Ltd,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Software-Development-Manager-Amazon-India-Software-Dev-Centre-Pvt-Ltd-Bengaluru-5-to-8-years-040618500013?src=jobsearchDesk&sid=15382133416927&xp=34&px=64
040618500010,Senior Technical Program Manager,Chennai,6-10 yrs,"Project management, Software design, Product management, Data mining...",Amazon India Software Dev Centre Pvt Ltd,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Senior-Technical-Program-Manager-Amazon-India-Software-Dev-Centre-Pvt-Ltd-Chennai-6-to-10-years-040618500010?src=jobsearchDesk&sid=15382133416927&xp=35&px=64
040618500005,Software Development Engineer,Hyderabad,6-10 yrs,"Linux, Computer science, Image processing, Machine learning...",Amazon India Software Dev Centre Pvt Ltd,  Not disclosed ,,58 days ago,crawled,https://www.naukri.com/job-listings-Software-Development-Engineer-Amazon-India-Software-Dev-Centre-Pvt-Ltd-Hyderabad-6-to-10-years-040618500005?src=jobsearchDesk&sid=15382133416927&xp=36&px=64
040518500328,Technical Consultant (IIB/DataPower/APIC),Ahmedabad,4-9 yrs,"Technical, Unix, XML, Windows, SOA, Troubleshooting, Firewall...",Streebo Inc,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Technical-Consultant-IIB-DataPower-APIC-Streebo-Inc-Ahmedabad-4-to-9-years-040518500328?src=jobsearchDesk&sid=15382133416927&xp=37&px=64
040518500324,Infrastructure Specialist,Ahmedabad,4-9 yrs,"Linux, AIX, Websphere Portal, Machine learning, WCM...",Streebo Inc,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Infrastructure-Specialist-Streebo-Inc-Ahmedabad-4-to-9-years-040518500324?src=jobsearchDesk&sid=15382133416927&xp=38&px=64
040518500308,Design Engineer/Sr. Design Engineer,Noida,2-7 yrs,"C++, MATLAB, Image processing, Machine learning, Pattern recognition...",KritiKal SecureScan Pvt Ltd,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Design-Engineer-Sr-Design-Engineer-KritiKal-SecureScan-Pvt-Ltd-Noida-2-to-7-years-040518500308?src=jobsearchDesk&sid=15382133416927&xp=39&px=64
040518500275,Data Engineer,Noida,1-3 yrs,"Automation, SAN, Open source, Algorithms, Analytics, Healthcare, Module...",InnovAccer,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Data-Engineer-InnovAccer-Noida-1-to-3-years-040518500275?src=jobsearchDesk&sid=15382133416927&xp=40&px=64
030818501038,Software Development Engineer II - TRMS,Ranchi,3-6 yrs,"Data structures, Cloud computing, Risk management, Data mining...",Amazon India Software Dev Centre Pvt Ltd,  Not disclosed ,,57 days ago,crawled,https://www.naukri.com/job-listings-Software-Development-Engineer-II-TRMS-Amazon-India-Software-Dev-Centre-Pvt-Ltd-Ranchi-3-to-6-years-030818501038?src=jobsearchDesk&sid=15382133416927&xp=41&px=64
030818501036,Software Development Engineer II - TRMS,Malappuram,3-6 yrs,"Data structures, Cloud computing, Risk management, Data mining...",Amazon India Software Dev Centre Pvt Ltd,  Not disclosed ,,57 days ago,crawled,https://www.naukri.com/job-listings-Software-Development-Engineer-II-TRMS-Amazon-India-Software-Dev-Centre-Pvt-Ltd-Malappuram-3-to-6-years-030818501036?src=jobsearchDesk&sid=15382133416927&xp=42&px=64
030818501033,Senior Software Developer - Delivery Engineering,Malappuram,5-7 yrs,"Android, Data structures, Data mining, Computer science...",Amazon India Software Dev Centre Pvt Ltd,  Not disclosed ,,57 days ago,crawled,https://www.naukri.com/job-listings-Senior-Software-Developer-Delivery-Engineering-Amazon-India-Software-Dev-Centre-Pvt-Ltd-Malappuram-5-to-7-years-030818501033?src=jobsearchDesk&sid=15382133416927&xp=43&px=64
030818501030,Senior Program Manager,Malappuram,5-8 yrs,"Business intelligence, Product management, Machine learning, Text mining...",Amazon India Software Dev Centre Pvt Ltd,  Not disclosed ,,57 days ago,crawled,https://www.naukri.com/job-listings-Senior-Program-Manager-Amazon-India-Software-Dev-Centre-Pvt-Ltd-Malappuram-5-to-8-years-030818501030?src=jobsearchDesk&sid=15382133416927&xp=44&px=64
030818500959,Vice President: Model Risk Validation,Dehradun,5-8 yrs,"Risk management, Investment banking, Forecasting, Financial services...",Morgan Stanley Advantage Services Pvt. Ltd.,  Not disclosed ,,57 days ago,crawled,https://www.naukri.com/job-listings-Vice-President-Model-Risk-Validation-Morgan-Stanley-Advantage-Services-Pvt-Ltd-Dehradun-5-to-8-years-030818500959?src=jobsearchDesk&sid=15382133416927&xp=45&px=64
030818500910,Software Engineering - Web Application Developer,Mandi,5-8 yrs,"HTML, Hibernate, MVC, Coding, Debugging, UI development, Financial services...",JPMorgan Chase,  Not disclosed ,,57 days ago,crawled,https://www.naukri.com/job-listings-Software-Engineering-Web-Application-Developer-JPMorgan-Chase-Mandi-5-to-8-years-030818500910?src=jobsearchDesk&sid=15382133416927&xp=46&px=64
030818500896,Senior VP for CUI,Mandi,8-12 yrs,"Application development, Agile, Coding, Business Analyst, Front end...",JPMorgan Chase,  Not disclosed ,,57 days ago,crawled,https://www.naukri.com/job-listings-Senior-VP-for-CUI-JPMorgan-Chase-Mandi-8-to-12-years-030818500896?src=jobsearchDesk&sid=15382133416927&xp=47&px=64
030818500568,Data Scientist,Neemrana,2-5 yrs,"Analytical, MS Office, CRM, Machine learning, Time management...",MBR Informatics,  Not disclosed ,,57 days ago,crawled,https://www.naukri.com/job-listings-Data-Scientist-MBR-Informatics-Neemrana-2-to-5-years-030818500568?src=jobsearchDesk&sid=15382133416927&xp=48&px=64
030818500469,Artificial Intelligence/Data Scientist,Thane,3-6 yrs,"Python, Data structures, Machine learning, Artificial Intelligence...",Youplus,  Not disclosed ,,57 days ago,crawled,https://www.naukri.com/job-listings-Artificial-Intelligence-Data-Scientist-Youplus-Thane-3-to-6-years-030818500469?src=jobsearchDesk&sid=15382133416927&xp=49&px=64
030718500934,Consultant Presales (Analytics & BI),"Gurgaon, Delhi, Noida",1-3 yrs,"Presales, RFP, Bidding, Costing, Analytical, Business intelligence...",PC Solutions Pvt Ltd,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Consultant-Presales-Analytics-BI-PC-Solutions-Pvt-Ltd-Gurgaon-Delhi-Noida-1-to-3-years-030718500934?src=jobsearchDesk&sid=15382133416927&xp=50&px=64
030717500910,Anithapraba K  Software Engineer,"Mumbai, Kolkata",4-8 yrs,"Software, LAN, Presales, Workflow, Machine learning, Prototype, SAT, Ideas,...",Indix,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Anithapraba-K-Software-Engineer-Indix-Mumbai-Kolkata-4-to-8-years-030717500910?src=jobsearchDesk&sid=15382133422953&xp=1&px=65
030518500814,Hyderabad - MTS - Quality - Machine - Learning - Engineer,Hyderabad,6-11 yrs,"C++, Email, Gaming, Open source, Graphics, Computer science...","Advanced Micro Devices, Inc.",  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Hyderabad-MTS-Quality-Machine-Learning-Engineer-Advanced-Micro-Devices-Inc-Hyderabad-6-to-11-years-030518500814?src=jobsearchDesk&sid=15382133422953&xp=2&px=65
030518500306,Research Scientist - Big Data / Machine Learning Practices,Gurgaon,1-2 yrs,"SQL, Python, Algorithms, Debugging, Customer service, Machine learning...",American Express Company,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Research-Scientist-Big-Data-Machine-Learning-Practices-American-Express-Company-Gurgaon-1-to-2-years-030518500306?src=jobsearchDesk&sid=15382133422953&xp=3&px=65
030518500115,Engineering Manager - Data,Hyderabad,3-8 yrs,"Tools, Analytical, Data management, Computer science, Silicon...",Alation,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Engineering-Manager-Data-Alation-Hyderabad-3-to-8-years-030518500115?src=jobsearchDesk&sid=15382133422953&xp=4&px=65
030518500114,Alation - Engineering Manager - Web,Hyderabad,3-8 yrs,"Analytical, Data analysis, Analytics, Data management, Computer science...",Alation,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Alation-Engineering-Manager-Web-Alation-Hyderabad-3-to-8-years-030518500114?src=jobsearchDesk&sid=15382133422953&xp=5&px=65
030518500113,Engineering Director - Data,Hyderabad,5-10 yrs,"Director Engineering, Tools, Analytical, Data management, Tracking...",Alation,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Engineering-Director-Data-Alation-Hyderabad-5-to-10-years-030518500113?src=jobsearchDesk&sid=15382133422953&xp=6&px=65
021117500342,Machine Learning Software Engineer,Bengaluru,3-5 yrs,"Tools, Forecasting, Analytics, Monitoring, Ideas, Linux, Computer science...",OptumSoft Research Pvt Ltd,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Machine-Learning-Software-Engineer-OptumSoft-Research-Pvt-Ltd-Bengaluru-3-to-5-years-021117500342?src=jobsearchDesk&sid=15382133422953&xp=7&px=65
020818500765,Software Engineering,Hyderabad,10-12 yrs,"SQL, Python, Data structures, Coding, Analytics, Computer science...",JPMorgan Chase,  Not disclosed ,,58 days ago,crawled,https://www.naukri.com/job-listings-Software-Engineering-JPMorgan-Chase-Hyderabad-10-to-12-years-020818500765?src=jobsearchDesk&sid=15382133422953&xp=8&px=65
020818500651,Lead - Digital Technologist,Bengaluru,7-10 yrs,"SOA, Automation, Analytics, Information technology, Computer science...",Fidelity Investments,  Not disclosed ,,58 days ago,crawled,https://www.naukri.com/job-listings-Lead-Digital-Technologist-Fidelity-Investments-Bengaluru-7-to-10-years-020818500651?src=jobsearchDesk&sid=15382133422953&xp=9&px=65
020818500645,Data Scientist - NLP,Delhi,2-5 yrs,"Machine learning, Data quality, Data modeling, Usage, Customer experience...",Srijan Technologies Pvt. Ltd.,  Not disclosed ,,58 days ago,crawled,https://www.naukri.com/job-listings-Data-Scientist-NLP-Srijan-Technologies-Pvt-Ltd-Delhi-2-to-5-years-020818500645?src=jobsearchDesk&sid=15382133422953&xp=10&px=65
020818500350,Analytics Manager,Gurgaon,6-8 yrs,"Data analysis, Data mining, Web analytics, Machine learning, Prototype...",WellMed Medical Management,  Not disclosed ,,58 days ago,crawled,https://www.naukri.com/job-listings-Analytics-Manager-WellMed-Medical-Management-Gurgaon-6-to-8-years-020818500350?src=jobsearchDesk&sid=15382133422953&xp=11&px=65
020718501509,"Senior Manager, Alexa Experience",Bengaluru,5-8 yrs,"Project management, Product management, Computer science, Machine learning,...",Amazon India Software Dev Centre Pvt Ltd,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Senior-Manager-Alexa-Experience-Amazon-India-Software-Dev-Centre-Pvt-Ltd-Bengaluru-5-to-8-years-020718501509?src=jobsearchDesk&sid=15382133422953&xp=12&px=65
020518500663,Data Scientist,Hyderabad,3-8 yrs,"SQL, SAS, Business intelligence, Workflow, Algorithms, Risk management...",Amazon India Software Dev Centre Pvt Ltd,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Data-Scientist-Amazon-India-Software-Dev-Centre-Pvt-Ltd-Hyderabad-3-to-8-years-020518500663?src=jobsearchDesk&sid=15382133422953&xp=13&px=65
020418500586,Full Stack Engineer Fraud,Bengaluru,7-9 yrs,"Backend, Email, Computer science, Data processing, Machine learning...",TechSorted,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Full-Stack-Engineer-Fraud-TechSorted-Bengaluru-7-to-9-years-020418500586?src=jobsearchDesk&sid=15382133422953&xp=14&px=65
020418500582,Frontend Engineer,Gurgaon,1-3 yrs,"Javascript, jQuery, Python, Data structures, Algorithms, Data analysis...",Zenatix,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Frontend-Engineer-Zenatix-Gurgaon-1-to-3-years-020418500582?src=jobsearchDesk&sid=15382133422953&xp=15&px=65
020218502127,AND Artificial Intelligence Engineer - AND,Pune,3-6 yrs,"Algorithms, Automotive, Tuning, Machine learning, English...",AND data India Pvt ltd.,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-AND-Artificial-Intelligence-Engineer-AND-AND-data-India-Pvt-ltd-Pune-3-to-6-years-020218502127?src=jobsearchDesk&sid=15382133422953&xp=16&px=65
020218500860,Data Scientist/ Senior Data Scientist,Bengaluru,7-11 yrs,"Python, SAS, Algorithms, MATLAB, Machine learning, Tools, Prototype, Signal...",Zendrive Inc,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Data-Scientist-Senior-Data-Scientist-Zendrive-Inc-Bengaluru-7-to-11-years-020218500860?src=jobsearchDesk&sid=15382133422953&xp=17&px=65
010917501763,Data Engineer - Alphonso,Bengaluru,8-13 yrs,"Javascript, Python, Algorithms, Computer science, Machine learning...",Alphonso Inc.,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Data-Engineer-Alphonso-Alphonso-Inc-Bengaluru-8-to-13-years-010917501763?src=jobsearchDesk&sid=15382133422953&xp=18&px=65
010917501626,Backend Developer,Noida,2-5 yrs,"GIS, Backend, Linux, Machine learning, Server administration...",Actolap Solutions,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Backend-Developer-Actolap-Solutions-Noida-2-to-5-years-010917501626?src=jobsearchDesk&sid=15382133422953&xp=19&px=65
010917501475,Data Scientist:,Hyderabad,2-5 yrs,"C++, Python, Algorithms, Machine learning, deep learning, big data...",Instafynd,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Data-Scientist-Instafynd-Hyderabad-2-to-5-years-010917501475?src=jobsearchDesk&sid=15382133422953&xp=20&px=65
010818501012,"Senior Software Engineer - Hadoop, Machine Learning, NLP, Java","Gurgaon, Bengaluru",10-12 yrs,"Linux, Struts, Ajax, Python, Troubleshooting, Data structures, SDLC...",American Express Company,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Senior-Software-Engineer-Hadoop-Machine-Learning-NLP-Java-American-Express-Company-Gurgaon-Bengaluru-10-to-12-years-010818501012?src=jobsearchDesk&sid=15382133422953&xp=21&px=65
010818500825,Data Engineer - Phase II-4,Hyderabad,2-7 yrs,"SQL, Oracle, Apache, Python, Data modeling, RDBMS, Agile, Data mining...",StateStreet Global Advisor Pvt Ltd,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Data-Engineer-Phase-II-4-StateStreet-Global-Advisor-Pvt-Ltd-Hyderabad-2-to-7-years-010818500825?src=jobsearchDesk&sid=15382133422953&xp=22&px=65
010818500764,"Ld Mgr, BusProcImprv/BestPrac",Pune,2-7 yrs,"Technical support, Automation, Workflow, Coding, Information technology...",BNY Mellon International Operations (India),  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Ld-Mgr-BusProcImprv-BestPrac-BNY-Mellon-International-Operations-India-Pune-2-to-7-years-010818500764?src=jobsearchDesk&sid=15382133422953&xp=23&px=65
010818500088,Applied Scientist II,Hyderabad,5-8 yrs,"Computer science, Image processing, Machine learning, Prototype...",Amazon India Software Dev Centre Pvt Ltd,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Applied-Scientist-II-Amazon-India-Software-Dev-Centre-Pvt-Ltd-Hyderabad-5-to-8-years-010818500088?src=jobsearchDesk&sid=15382133422953&xp=24&px=65
010618501068,R&D Engineer (Testing & Quality Management),Pune,5-10 yrs,"C++, Android, Automation, Python, Troubleshooting, Coding, Debugging...",UBISOFT Entertainment India Pvt. Ltd.,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-R-D-Engineer-Testing-Quality-Management-UBISOFT-Entertainment-India-Pvt-Ltd-Pune-5-to-10-years-010618501068?src=jobsearchDesk&sid=15382133422953&xp=25&px=65
010618500597,"Engr, Algorithm 2",Chennai,1-5 yrs,"C++, Social media, Image processing, Semiconductor, Machine learning...",KLA Tencor Software India Pvt.Ltd,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Engr-Algorithm-2-KLA-Tencor-Software-India-Pvt-Ltd-Chennai-1-to-5-years-010618500597?src=jobsearchDesk&sid=15382133422953&xp=26&px=65
